0 1 21 22
99 1 2 22
9 1 2 21
59 2 21 22
96 2 22 23
37 2 3 23
35 2 3 22
93 3 22 23
77 3 23 24
90 3 4 24
47 3 4 23
31 4 23 24
80 4 24 25
63 4 5 25
19 4 5 24
16 5 24 25
69 5 25 26
59 5 6 26
30 5 6 25
99 6 25 26
25 6 26 27
15 6 7 27
63 6 7 26
54 7 26 27
59 7 27 28
88 7 8 28
33 7 8 27
75 8 27 28
71 8 28 29
42 8 9 29
97 8 9 28
84 9 28 29
93 9 29 30
97 9 10 30
35 9 10 29
90 10 29 30
55 10 30 31
14 10 11 31
3 10 11 30
91 11 30 31
6 11 31 32
77 11 12 32
63 11 12 31
33 12 31 32
53 12 32 33
71 12 13 33
58 12 13 32
5 13 32 33
15 13 33 34
47 13 14 34
16 13 14 33
7 14 33 34
72 14 34 35
97 14 15 35
43 14 15 34
53 15 34 35
13 15 35 36
73 15 16 36
8 15 16 35
70 16 35 36
46 16 36 37
2 16 17 37
68 16 17 36
67 17 36 37
30 17 37 38
22 17 18 38
86 17 18 37
32 18 37 38
34 18 38 39
36 18 19 39
52 18 19 38
71 19 38 39
97 19 39 40
24 19 20 40
27 19 20 39
87 20 39 40
88 21 41 42
60 21 22 42
92 21 22 41
7 22 41 42
40 22 42 43
66 22 23 43
71 22 23 42
87 23 42 43
4 23 43 44
12 23 24 44
13 23 24 43
75 24 43 44
45 24 44 45
81 24 25 45
62 24 25 44
47 25 44 45
1 25 45 46
73 25 26 46
76 25 26 45
2 26 45 46
100 26 46 47
67 26 27 47
43 26 27 46
81 27 46 47
59 27 47 48
28 27 28 48
24 27 28 47
60 28 47 48
44 28 48 49
64 28 29 49
74 28 29 48
30 29 48 49
20 29 49 50
6 29 30 50
18 29 30 49
54 30 49 50
9 30 50 51
64 30 31 51
93 30 31 50
93 31 50 51
35 31 51 52
19 31 32 52
53 31 32 51
3 32 51 52
90 32 52 53
44 32 33 53
44 32 33 52
54 33 52 53
57 33 53 54
0 33 34 54
43 33 34 53
92 34 53 54
27 34 54 55
98 34 35 55
2 34 35 54
21 35 54 55
90 35 55 56
58 35 36 56
95 35 36 55
30 36 55 56
60 36 56 57
76 36 37 57
74 36 37 56
88 37 56 57
89 37 57 58
83 37 38 58
4 37 38 57
40 38 57 58
58 38 58 59
17 38 39 59
67 38 39 58
24 39 58 59
36 39 59 60
7 39 40 60
91 39 40 59
44 40 59 60
94 41 61 62
5 41 42 62
47 41 42 61
9 42 61 62
51 42 62 63
62 42 43 63
14 42 43 62
74 43 62 63
57 43 63 64
6 43 44 64
42 43 44 63
53 44 63 64
67 44 64 65
47 44 45 65
39 44 45 64
19 45 64 65
98 45 65 66
89 45 46 66
44 45 46 65
81 46 65 66
80 46 66 67
4 46 47 67
20 46 47 66
89 47 66 67
27 47 67 68
42 47 48 68
21 47 48 67
9 48 67 68
18 48 68 69
55 48 49 69
66 48 49 68
42 49 68 69
59 49 69 70
77 49 50 70
19 49 50 69
21 50 69 70
88 50 70 71
18 50 51 71
21 50 51 70
9 51 70 71
72 51 71 72
50 51 52 72
11 51 52 71
70 52 71 72
8 52 72 73
32 52 53 73
25 52 53 72
23 53 72 73
71 53 73 74
80 53 54 74
2 53 54 73
46 54 73 74
83 54 74 75
69 54 55 75
48 54 55 74
72 55 74 75
33 55 75 76
63 55 56 76
75 55 56 75
27 56 75 76
44 56 76 77
47 56 57 77
92 56 57 76
10 57 76 77
85 57 77 78
3 57 58 78
23 57 58 77
1 58 77 78
28 58 78 79
81 58 59 79
54 58 59 78
21 59 78 79
53 59 79 80
88 59 60 80
83 59 60 79
28 60 79 80
99 61 81 82
47 61 62 82
26 61 62 81
24 62 81 82
