91 1 14 15
71 1 2 15
66 1 2 14
44 2 14 15
98 2 15 16
87 2 3 16
95 2 3 15
80 3 15 16
45 3 16 17
12 3 4 17
26 3 4 16
96 4 16 17
23 4 17 18
32 4 5 18
16 4 5 17
97 5 17 18
26 5 18 19
13 5 6 19
38 5 6 18
73 6 18 19
77 6 19 20
48 6 7 20
77 6 7 19
88 7 19 20
42 7 20 21
96 7 8 21
29 7 8 20
83 8 20 21
33 8 21 22
24 8 9 22
70 8 9 21
60 9 21 22
56 9 22 23
2 9 10 23
65 9 10 22
0 10 22 23
33 10 23 24
87 10 11 24
44 10 11 23
57 11 23 24
8 11 24 25
75 11 12 25
1 11 12 24
32 12 24 25
8 12 25 26
7 12 13 26
18 12 13 25
17 13 25 26
10 14 27 28
7 14 15 28
7 14 15 27
100 15 27 28
7 15 28 29
74 15 16 29
43 15 16 28
89 16 28 29
50 16 29 30
27 16 17 30
63 16 17 29
4 17 29 30
42 17 30 31
45 17 18 31
46 17 18 30
16 18 30 31
91 18 31 32
42 18 19 32
25 18 19 31
100 19 31 32
61 19 32 33
95 19 20 33
79 19 20 32
12 20 32 33
61 20 33 34
77 20 21 34
77 20 21 33
67 21 33 34
81 21 34 35
38 21 22 35
68 21 22 34
84 22 34 35
32 22 35 36
78 22 23 36
21 22 23 35
28 23 35 36
2 23 36 37
29 23 24 37
52 23 24 36
27 24 36 37
61 24 37 38
32 24 25 38
81 24 25 37
39 25 37 38
55 25 38 39
78 25 26 39
62 25 26 38
94 26 38 39
57 27 40 41
23 27 28 41
78 27 28 40
55 28 40 41
70 28 41 42
98 28 29 42
66 28 29 41
42 29 41 42
81 29 42 43
50 29 30 43
44 29 30 42
72 30 42 43
26 30 43 44
10 30 31 44
50 30 31 43
65 31 43 44
15 31 44 45
33 31 32 45
21 31 32 44
68 32 44 45
47 32 45 46
64 32 33 46
62 32 33 45
41 33 45 46
87 33 46 47
47 33 34 47
89 33 34 46
43 34 46 47
85 34 47 48
4 34 35 48
76 34 35 47
9 35 47 48
99 35 48 49
74 35 36 49
95 35 36 48
89 36 48 49
89 36 49 50
86 36 37 50
74 36 37 49
81 37 49 50
66 37 50 51
16 37 38 51
13 37 38 50
2 38 50 51
84 38 51 52
1 38 39 52
43 38 39 51
10 39 51 52
2 40 53 54
84 40 41 54
69 40 41 53
85 41 53 54
67 41 54 55
17 41 42 55
89 41 42 54
33 42 54 55
38 42 55 56
76 42 43 56
22 42 43 55
12 43 55 56
71 43 56 57
97 43 44 57
64 43 44 56
41 44 56 57
84 44 57 58
7 44 45 58
21 44 45 57
13 45 57 58
48 45 58 59
95 45 46 59
25 45 46 58
36 46 58 59
94 46 59 60
44 46 47 60
15 46 47 59
33 47 59 60
98 47 60 61
82 47 48 61
8 47 48 60
29 48 60 61
40 48 61 62
84 48 49 62
84 48 49 61
74 49 61 62
94 49 62 63
56 49 50 63
90 49 50 62
4 50 62 63
99 50 63 64
96 50 51 64
94 50 51 63
75 51 63 64
49 51 64 65
40 51 52 65
72 51 52 64
13 52 64 65
16 53 66 67
91 53 54 67
83 53 54 66
2 54 66 67
60 54 67 68
72 54 55 68
73 54 55 67
41 55 67 68
44 55 68 69
35 55 56 69
19 55 56 68
20 56 68 69
41 56 69 70
36 56 57 70
8 56 57 69
23 57 69 70
20 57 70 71
73 57 58 71
14 57 58 70
24 58 70 71
33 58 71 72
6 58 59 72
53 58 59 71
25 59 71 72
53 59 72 73
88 59 60 73
57 59 60 72
32 60 72 73
83 60 73 74
53 60 61 74
66 60 61 73
52 61 73 74
7 61 74 75
50 61 62 75
93 61 62 74
38 62 74 75
98 62 75 76
84 62 63 76
4 62 63 75
87 63 75 76
2 63 76 77
65 63 64 77
22 63 64 76
67 64 76 77
60 64 77 78
100 64 65 78
34 64 65 77
34 65 77 78
44 66 79 80
32 66 67 80
12 66 67 79
61 67 79 80
66 67 80 81
75 67 68 81
22 67 68 80
0 68 80 81
100 68 81 82
68 68 69 82
44 68 69 81
65 69 81 82
48 69 82 83
10 69 70 83
25 69 70 82
64 70 82 83
85 70 83 84
23 70 71 84
22 70 71 83
70 71 83 84
81 71 84 85
8 71 72 85
47 71 72 84
98 72 84 85
83 72 85 86
0 72 73 86
85 72 73 85
26 73 85 86
97 73 86 87
52 73 74 87
88 73 74 86
4 74 86 87
49 74 87 88
45 74 75 88
75 74 75 87
40 75 87 88
25 75 88 89
30 75 76 89
53 75 76 88
8 76 88 89
35 76 89 90
13 76 77 90
72 76 77 89
56 77 89 90
34 77 90 91
13 77 78 91
44 77 78 90
43 78 90 91
36 79 92 93
88 79 80 93
100 79 80 92
65 80 92 93
46 80 93 94
93 80 81 94
10 80 81 93
87 81 93 94
15 81 94 95
89 81 82 95
55 81 82 94
92 82 94 95
5 82 95 96
88 82 83 96
13 82 83 95
90 83 95 96
7 83 96 97
62 83 84 97
68 83 84 96
54 84 96 97
34 84 97 98
17 84 85 98
19 84 85 97
7 85 97 98
41 85 98 99
87 85 86 99
28 85 86 98
26 86 98 99
58 86 99 100
93 86 87 100
2 86 87 99
63 87 99 100
63 87 100 101
29 87 88 101
10 87 88 100
10 88 100 101
24 88 101 102
40 88 89 102
6 88 89 101
79 89 101 102
25 89 102 103
29 89 90 103
80 89 90 102
36 90 102 103
21 90 103 104
76 90 91 104
21 90 91 103
77 91 103 104
42 92 105 106
2 92 93 106
10 92 93 105
30 93 105 106
89 93 106 107
88 93 94 107
92 93 94 106
16 94 106 107
2 94 107 108
5 94 95 108
8 94 95 107
67 95 107 108
13 95 108 109
97 95 96 109
17 95 96 108
12 96 108 109
57 96 109 110
54 96 97 110
81 96 97 109
58 97 109 110
44 97 110 111
69 97 98 111
15 97 98 110
95 98 110 111
98 98 111 112
82 98 99 112
39 98 99 111
37 99 111 112
86 99 112 113
19 99 100 113
96 99 100 112
16 100 112 113
82 100 113 114
15 100 101 114
92 100 101 113
35 101 113 114
91 101 114 115
42 101 102 115
5 101 102 114
33 102 114 115
47 102 115 116
36 102 103 116
96 102 103 115
33 103 115 116
21 103 116 117
13 103 104 117
82 103 104 116
8 104 116 117
93 105 118 119
79 105 106 119
52 105 106 118
80 106 118 119
91 106 119 120
59 106 107 120
14 106 107 119
79 107 119 120
60 107 120 121
25 107 108 121
25 107 108 120
93 108 120 121
93 108 121 122
12 108 109 122
84 108 109 121
31 109 121 122
20 109 122 123
67 109 110 123
49 109 110 122
77 110 122 123
60 110 123 124
97 110 111 124
36 110 111 123
20 111 123 124
73 111 124 125
79 111 112 125
84 111 112 124
35 112 124 125
14 112 125 126
26 112 113 126
90 112 113 125
5 113 125 126
10 113 126 127
14 113 114 127
20 113 114 126
35 114 126 127
75 114 127 128
72 114 115 128
80 114 115 127
98 115 127 128
52 115 128 129
55 115 116 129
53 115 116 128
70 116 128 129
41 116 129 130
44 116 117 130
18 116 117 129
96 117 129 130
41 118 131 132
24 118 119 132
83 118 119 131
37 119 131 132
52 119 132 133
22 119 120 133
32 119 120 132
36 120 132 133
48 120 133 134
7 120 121 134
64 120 121 133
73 121 133 134
1 121 134 135
8 121 122 135
