30 1 17 18
83 1 2 18
67 1 2 17
78 2 17 18
84 2 18 19
60 2 3 19
40 2 3 18
89 3 18 19
2 3 19 20
67 3 4 20
100 3 4 19
58 4 19 20
17 4 20 21
34 4 5 21
72 4 5 20
17 5 20 21
78 5 21 22
70 5 6 22
12 5 6 21
40 6 21 22
62 6 22 23
97 6 7 23
58 6 7 22
26 7 22 23
49 7 23 24
34 7 8 24
14 7 8 23
71 8 23 24
31 8 24 25
69 8 9 25
17 8 9 24
79 9 24 25
59 9 25 26
26 9 10 26
4 9 10 25
77 10 25 26
84 10 26 27
74 10 11 27
92 10 11 26
74 11 26 27
79 11 27 28
41 11 12 28
66 11 12 27
40 12 27 28
74 12 28 29
53 12 13 29
83 12 13 28
73 13 28 29
67 13 29 30
54 13 14 30
90 13 14 29
21 14 29 30
9 14 30 31
73 14 15 31
42 14 15 30
51 15 30 31
51 15 31 32
35 15 16 32
46 15 16 31
98 16 31 32
82 17 33 34
52 17 18 34
71 17 18 33
41 18 33 34
17 18 34 35
84 18 19 35
41 18 19 34
78 19 34 35
7 19 35 36
53 19 20 36
25 19 20 35
14 20 35 36
40 20 36 37
28 20 21 37
41 20 21 36
0 21 36 37
51 21 37 38
53 21 22 38
91 21 22 37
6 22 37 38
48 22 38 39
22 22 23 39
96 22 23 38
66 23 38 39
0 23 39 40
51 23 24 40
72 23 24 39
58 24 39 40
27 24 40 41
20 24 25 41
82 24 25 40
63 25 40 41
65 25 41 42
7 25 26 42
66 25 26 41
52 26 41 42
50 26 42 43
24 26 27 43
12 26 27 42
31 27 42 43
60 27 43 44
10 27 28 44
49 27 28 43
11 28 43 44
9 28 44 45
46 28 29 45
0 28 29 44
58 29 44 45
38 29 45 46
50 29 30 46
74 29 30 45
96 30 45 46
8 30 46 47
26 30 31 47
15 30 31 46
10 31 46 47
28 31 47 48
73 31 32 48
24 31 32 47
26 32 47 48
2 33 49 50
86 33 34 50
51 33 34 49
31 34 49 50
49 34 50 51
4 34 35 51
28 34 35 50
80 35 50 51
57 35 51 52
59 35 36 52
44 35 36 51
36 36 51 52
97 36 52 53
9 36 37 53
65 36 37 52
34 37 52 53
24 37 53 54
18 37 38 54
38 37 38 53
38 38 53 54
33 38 54 55
47 38 39 55
25 38 39 54
50 39 54 55
70 39 55 56
82 39 40 56
54 39 40 55
81 40 55 56
94 40 56 57
4 40 41 57
61 40 41 56
9 41 56 57
38 41 57 58
57 41 42 58
90 41 42 57
73 42 57 58
30 42 58 59
1 42 43 59
2 42 43 58
84 43 58 59
4 43 59 60
40 43 44 60
83 43 44 59
68 44 59 60
7 44 60 61
89 44 45 61
57 44 45 60
60 45 60 61
92 45 61 62
67 45 46 62
95 45 46 61
50 46 61 62
84 46 62 63
5 46 47 63
58 46 47 62
46 47 62 63
56 47 63 64
26 47 48 64
66 47 48 63
74 48 63 64
32 49 65 66
23 49 50 66
74 49 50 65
82 50 65 66
30 50 66 67
64 50 51 67
26 50 51 66
59 51 66 67
40 51 67 68
85 51 52 68
70 51 52 67
54 52 67 68
9 52 68 69
54 52 53 69
60 52 53 68
50 53 68 69
14 53 69 70
79 53 54 70
9 53 54 69
36 54 69 70
57 54 70 71
57 54 55 71
49 54 55 70
94 55 70 71
23 55 71 72
2 55 56 72
17 55 56 71
21 56 71 72
56 56 72 73
37 56 57 73
84 56 57 72
41 57 72 73
79 57 73 74
45 57 58 74
32 57 58 73
26 58 73 74
32 58 74 75
25 58 59 75
64 58 59 74
27 59 74 75
73 59 75 76
79 59 60 76
76 59 60 75
67 60 75 76
98 60 76 77
77 60 61 77
81 60 61 76
31 61 76 77
79 61 77 78
17 61 62 78
85 61 62 77
39 62 77 78
5 62 78 79
11 62 63 79
39 62 63 78
0 63 78 79
64 63 79 80
74 63 64 80
61 63 64 79
73 64 79 80
78 65 81 82
16 65 66 82
81 65 66 81
72 66 81 82
32 66 82 83
12 66 67 83
5 66 67 82
55 67 82 83
8 67 83 84
0 67 68 84
68 67 68 83
76 68 83 84
2 68 84 85
10 68 69 85
82 68 69 84
96 69 84 85
85 69 85 86
11 69 70 86
69 69 70 85
44 70 85 86
64 70 86 87
74 70 71 87
37 70 71 86
58 71 86 87
15 71 87 88
36 71 72 88
41 71 72 87
18 72 87 88
73 72 88 89
53 72 73 89
47 72 73 88
30 73 88 89
68 73 89 90
61 73 74 90
44 73 74 89
78 74 89 90
18 74 90 91
87 74 75 91
63 74 75 90
58 75 90 91
80 75 91 92
94 75 76 92
77 75 76 91
55 76 91 92
20 76 92 93
51 76 77 93
62 76 77 92
7 77 92 93
59 77 93 94
3 77 78 94
50 77 78 93
80 78 93 94
43 78 94 95
97 78 79 95
93 78 79 94
5 79 94 95
43 79 95 96
93 79 80 96
62 79 80 95
88 80 95 96
20 81 97 98
83 81 82 98
79 81 82 97
69 82 97 98
48 82 98 99
0 82 83 99
56 82 83 98
50 83 98 99
16 83 99 100
69 83 84 100
100 83 84 99
89 84 99 100
9 84 100 101
61 84 85 101
61 84 85 100
57 85 100 101
23 85 101 102
76 85 86 102
64 85 86 101
