78 1 6 7
70 1 2 7
84 1 2 6
30 2 6 7
28 2 7 8
89 2 3 8
46 2 3 7
29 3 7 8
28 3 8 9
79 3 4 9
40 3 4 8
6 4 8 9
41 4 9 10
95 4 5 10
20 4 5 9
86 5 9 10
25 6 11 12
11 6 7 12
51 6 7 11
1 7 11 12
38 7 12 13
17 7 8 13
26 7 8 12
99 8 12 13
84 8 13 14
99 8 9 14
10 8 9 13
95 9 13 14
48 9 14 15
9 9 10 15
10 9 10 14
77 10 14 15
2 11 16 17
88 11 12 17
1 11 12 16
89 12 16 17
53 12 17 18
66 12 13 18
92 12 13 17
90 13 17 18
26 13 18 19
70 13 14 19
62 13 14 18
100 14 18 19
78 14 19 20
55 14 15 20
82 14 15 19
46 15 19 20
76 16 21 22
42 16 17 22
54 16 17 21
80 17 21 22
6 17 22 23
41 17 18 23
83 17 18 22
96 18 22 23
60 18 23 24
40 18 19 24
83 18 19 23
66 19 23 24
60 19 24 25
60 19 20 25
56 19 20 24
70 20 24 25
94 21 26 27
40 21 22 27
9 21 22 26
97 22 26 27
26 22 27 28
38 22 23 28
56 22 23 27
72 23 27 28
100 23 28 29
86 23 24 29
16 23 24 28
60 24 28 29
19 24 29 30
47 24 25 30
100 24 25 29
77 25 29 30
84 25 30 31
63 26 36 37
76 26 27 37
29 26 27 36
37 27 36 37
57 27 37 38
83 27 28 38
19 27 28 37
2 28 37 38
93 28 38 39
35 28 29 39
12 28 29 38
54 29 38 39
98 29 39 40
94 29 30 40
76 29 30 39
13 30 39 40
48 30 40 41
74 30 31 41
72 30 31 40
78 31 40 41
19 31 41 42
10 31 32 42
7 31 32 41
91 32 41 42
71 32 42 43
40 32 33 43
35 32 33 42
30 33 42 43
92 33 43 44
49 33 34 44
68 33 34 43
63 34 43 44
67 34 44 45
78 34 35 45
62 34 35 44
17 35 44 45
97 36 46 47
17 36 37 47
90 36 37 46
55 37 46 47
7 37 47 48
51 37 38 48
67 37 38 47
70 38 47 48
4 38 48 49
3 38 39 49
5 38 39 48
5 39 48 49
73 39 49 50
19 39 40 50
57 39 40 49
26 40 49 50
4 40 50 51
2 40 41 51
8 40 41 50
26 41 50 51
32 41 51 52
21 41 42 52
71 41 42 51
68 42 51 52
46 42 52 53
60 42 43 53
36 42 43 52
90 43 52 53
38 43 53 54
0 43 44 54
39 43 44 53
80 44 53 54
17 44 54 55
9 44 45 55
97 44 45 54
64 45 54 55
80 46 56 57
51 46 47 57
31 46 47 56
53 47 56 57
62 47 57 58
18 47 48 58
49 47 48 57
67 48 57 58
51 48 58 59
81 48 49 59
98 48 49 58
77 49 58 59
92 49 59 60
19 49 50 60
33 49 50 59
60 50 59 60
95 50 60 61
6 50 51 61
63 50 51 60
16 51 60 61
68 51 61 62
87 51 52 62
58 51 52 61
81 52 61 62
0 52 62 63
77 52 53 63
41 52 53 62
11 53 62 63
87 53 63 64
12 53 54 64
42 53 54 63
63 54 63 64
96 54 64 65
78 54 55 65
32 54 55 64
2 55 64 65
71 56 66 67
1 56 57 67
12 56 57 66
43 57 66 67
40 57 67 68
33 57 58 68
75 57 58 67
30 58 67 68
58 58 68 69
90 58 59 69
78 58 59 68
55 59 68 69
91 59 69 70
47 59 60 70
12 59 60 69
32 60 69 70
12 60 70 71
69 60 61 71
70 60 61 70
6 61 70 71
72 61 71 72
76 61 62 72
59 61 62 71
66 62 71 72
39 62 72 73
5 62 63 73
92 62 63 72
71 63 72 73
36 63 73 74
83 63 64 74
12 63 64 73
53 64 73 74
79 64 74 75
8 64 65 75
39 64 65 74
36 65 74 75
